timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-07T22:01:51.588779+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-12-night-rain-full.svg,5.5 km/h,77%
2025-05-07T23:01:50.859040+07:00,Hồ Chí Minh,81,/dl/web/weather/ic-w-12-night-rain-full.svg,7.4 km/h,78%
2025-05-08T00:01:29.147385+07:00,Hồ Chí Minh,82,/dl/web/weather/ic-w-12-night-rain-full.svg,9.2 km/h,77%
2025-05-08T01:01:58.897714+07:00,Hồ Chí Minh,84,/dl/web/weather/ic-w-12-night-rain-full.svg,11.1 km/h,79%
2025-05-08T02:01:58.774027+07:00,Hồ Chí Minh,92,/dl/web/weather/ic-w-12-night-rain-full.svg,11.1 km/h,79%
2025-05-08T03:01:51.071840+07:00,Hồ Chí Minh,94,/dl/web/weather/ic-w-12-night-rain-full.svg,5.5 km/h,81%
2025-05-08T04:01:44.001598+07:00,Hồ Chí Minh,86,/dl/web/weather/ic-w-12-night-rain-full.svg,5.5 km/h,81%
2025-05-08T05:01:45.485779+07:00,Hồ Chí Minh,88,/dl/web/weather/ic-w-12-night-rain-full.svg,7.4 km/h,80%
2025-05-08T06:01:46.897953+07:00,Hồ Chí Minh,79,/dl/web/weather/ic-w-12-night-rain-full.svg,9.2 km/h,80%
2025-05-08T07:04:55.474858+07:00,Hồ Chí Minh,79,/dl/web/weather/ic-w-06-rain-full.svg,9.2 km/h,78%
2025-05-08T08:29:11.097237+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-06-rain-full.svg,9.2 km/h,74%
2025-05-08T09:30:52.270860+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,69%
2025-05-08T10:19:14.841854+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,66%
2025-05-08T11:02:39.712409+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,61%
2025-05-08T12:01:42.667473+07:00,Hồ Chí Minh,57,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,61%
2025-05-08T13:01:59.842555+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,49%
2025-05-08T14:01:45.879966+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,49%
2025-05-08T15:01:51.675717+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,60%
2025-05-08T16:01:46.018957+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,58%
2025-05-08T17:01:54.814654+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,58%
2025-05-08T18:01:39.502819+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-06-rain-full.svg,16.7 km/h,67%
2025-05-08T19:02:07.607634+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-12-night-rain-full.svg,18.5 km/h,69%
2025-05-08T20:10:02.355364+07:00,Hồ Chí Minh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,70%
2025-05-08T21:01:43.801331+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,70%
2025-05-08T22:01:47.353261+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,72%
2025-05-08T23:01:57.250134+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,73%
